code,product_name,brands,generic_name,categories_tags,ingredients_text,silver,sonnet45,gpt4o,gemini25flash,status,enum_choices,your_arbitrage,note
4058172508417,Wash Gel Fresh,Balea MEN,,"en:face,en:face-scrubs",aqua - sodium laureth sulfate - glycerin - cocamidopropyl betaine - isostearamide mipa - sodium chloride - panthenol - coco-glucoside - sodium benzoate - parfum - citric acid - glyceryl laurate - potassium sorbate - magnesium aspartate - zinc gluconate - sodium sulfate - ci 42090,face,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
4058172585692,"3in1 Duschgel (Projekt Zuhause, mit Bambus-Extrakt)","Balea men, balea, dm",,"en:hygiene,en:showers-and-baths,en:shower-gels","AQUA, SODIUM LAURETH SULFATE, GLYCERIN, COCAMIDOPROPYL BETAINE, SODIUM CHLORIDE, PEG-7 GLYCERYL COCOATE, PARFUM, SODIUM BENZOATE, CITRIC ACID, POTASSIUM SORBATE, ALCOHOL, GUAR HYDROXYPROPYLTRIMONIUM CHLORIDE, LINALOOL, BENZYL ALCOHOL, BENZYL SALICYLATE, BAMBUSA VULGARIS SHOOT EXTRACT, CI 47005, CI 6...",body,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
4058172585753,Ultra Sensitive Duschcreme,alverde,,"en:hygiene,en:showers-and-baths,en:shower-gels",,body,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
4058172705243,Sundance Sensitive Sonnenfluid 50+ für Gesicht und Dekolleté,"Sun Dance, Sundance",,"en:suncare,en:in-sun-protections,en:sunscreen",,sun,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
4058172716553,Balea Cremeseife Meeresrauschen,Balea,,"en:hygiene,en:soaps",,body,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
4058172774942,Rough Nature Deocreme,"alverde, dm",,"en:hygiene,en:deodorants,de:deocremes","Sonnenblumenöl, Maisstärke, SODIUM BICARBONATE, Lackbaum Beerenschalenwachs, Candelillawachs, AQUA, olivenfruchtöl, SILICA, Sheabutter, PARFUM, LIMONEN, LINALOOL, Zedernholzextrakt, CITRAL, GERANIOL, TOCOPHEROL.",deo,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
4058172934988,Sonnenmilch 30 (hoch),sun dance,,"en:suncare,en:in-sun-protections,en:sunscreen",,sun,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
4059729312648,Power Full 5,CaTRICE,,"en:face,en:lip-balms",,face,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
4061458023696,Hand Konzentrat,Ombia,,"en:body,en:hand-creams","AQUA, GLYCERIN, CETEARYL ALCOHOL, STEARIC ACID, PALMITIC ACID, SODIUM CETEARYL SULFATE, PHENOXYETHANOL, ETHYLHEXYLGLYCERIN, SORBIC ACID, DISODIUM EDTA, SODIUM HYDROXIDE",body,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
4061458051248,Ultra Sensitiv Sonnenlotion LSF 50,Ombra sun,,"en:suncare,en:in-sun-protections,en:sunscreen",siehe bitte Foto,sun,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
4061458129749,Hand Konzentrat,Ombia,,"en:body,en:hand-creams","AQUA, GLYCERIN, CETEARYL ALCOHOL, SODIUM CETEARYL SULFATE, PALMITIC ACID, STEARIC ACID, HYDROXYACETOPHENONE, SODIUM HYDROXIDE",body,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
4061459319019,Pflegende Cremeölseife fruity hugs,"Rudolf Lenhart, Lenhart Kosmetik",,"en:hygiene,en:soaps",,body,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
4061461437640,Rasierklingen,"Lacura, Lacura Men",,"en:hygiene,en:accessories,en:razors,en:razor-blades","STYRENE/BUTADIENE COPOLYMER, PEG-160M, PEG-9M, PEG400/1,4-BUTANEDI OL/SMDI COPOLYMER, ALOE BARBADENSIS LEAF POWDER, ARGANIA SPINOSA KERNEL OIL, TOCOPH ERYL ACETATE, ETHYLENE DISTEARAMIDE, OCTADECYL DI-T-BUTYL-4-HYDROXYHYDROCINNAMATE, GLYCOL MONTANATE, CI 74260, CI 21108.",,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
4061464932661,Cremeseife - Hafer & Mandel,Lacura,,"en:hygiene,en:soaps,en:non-food-products,en:open-beauty-facts",,body,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
4064133003150,Powder Deo Bar Classic,Greendoor,,"en:hygiene,en:deodorants,de:feste-deodorants",,deo,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
4064666321493,Pflegespülung,System Professional,,"en:hair,en:hair-care",,hair,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
4066447146547,Rough Nature All In One Feste Dusche,"alverde, dm",,"en:hygiene,en:soaps,de:duschseifen",,body,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
4066447231250,FUSS & BEIN EISGEL,Balea,,"en:body,fr:soins-pour-les-jambes","46228 Kühlende Pflege: 昌 Frische-Formel aus Minzöl, für erfrischte Füße д für müde, Menthol und und Beine Kampfer ANWENDUNG mit Allantoin Extrakt strapazierte Füße und Hamamelis - Eisgel dünn auf Füße und Beine auftragen und leicht einmassieren. ! HAUTVERTRÄGLICHKEIT Dermatologisch bestätigt. HINWEI...",body,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
4066447235579,Hand-&Nagelcreme,Alverde,,"en:body,en:hand-creams","05/27-333958 SEIT 1989 alverde PFLEGEKOMPETENZ Die Formulierung mit Blo-Aloe Vera-Saft, Bio-Shea - butter und Bio-Calendulablüten-Extrakt verwöhnt Ihre Haut und sorgt so für geschmeidige Hände. Die Calendula-Blüten stammen ausschließlich von haltig angebaut, besonders schonend gepflückt und deutsche...",body,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
4066447276749,Dontodent Zahncreme Antibakteriell,"Dontodent, dm",,en:toothpaste,"AQUA, SORBITOL, HYDRATED SILICA, SODIUM C14-16 OLEFIN SULFONATE, CELLULOSE GUM, AROMA, SODIUM FLUORIDE, SODIUM SACCHARIN, ZINC CHLORIDE, CETYLPYRIDINIUM CHLORIDE. *Enthält Natriumfluorid (1.450 ppm F).",oral,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
4066447429121,"Balea Augen Make-up Entferner ölfrei, 100 ml",Balea,Augen Make-up Entferner,"en:face,en:cleansers",AQUA | ALOE BARBADENSIS LEAF JUICE | GLYCERIN | DECYL GLUCOSIDE | SODIUM BENZOATE | LEVULINIC ACID | LACTIC ACID | SODIUM LEVULINATE.,face,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
4066447705041,Milde Seife Pflege & Hygiene (Nachfüllbeutel),Balea,,"en:hygiene,en:soaps,en:liquid-soaps",,body,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
4066447763065,Reinigungstücher für Glas,denkmit,,en:hygiene,"Duftstoffe, Konservierungsstoffe (Benzisothiazolinone, Octylisothiazolinone), 2-Octyl-2H-isothiazol-3-on.",,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
4067796002737,Conditioner lovely long,Langhaar madchen,,"en:hair,en:hair-conditioners","97% Recycling-Material (ohne Verschluss und Folie). Flasche recyclebar. INGREDIENTS/SASTOJCI: AQUA, CETEARYL ALCOHOL, CETYL ALCOHOL, BEHENT RIMONIUM CHLORIDE, ARGANIA SPINOSA KERNEL OIL, BIS-(ISOSTEAROYL/OLEON ISOPROPYL) DIMONIUM METHOSULFATE, GLYCERYL STEARATE, GLYCERIN, DROLYZED WHEAT PROTEIN, CET...",hair,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
4067796130478,"Flussigseife Lavendel, Malve",Alverde,,"en:hygiene,en:soaps,en:liquid-soaps",,body,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
4067796183900,Zahncreme Antibakteriell,Dontodent,,"en:hygiene,en:toothpastes",,oral,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
4068134024862,Zahncreme BIO-Kräuter (Fluoridfrei),Alterra Naturkosmetik (von Rossmann),,"en:hygiene,en:toothpastes","INGREDIENTS: AQUA, GLYCERIN, HYDRATED SILICA, XYLITOL, SODIUM LACTATE, CALCIUM CARBONATE, XANTHAN GUM, DISODIUM COCOYL GLUTAMATE, PEN - TYLENE GLYCOL, SODIUM COCOYL GLUTAMATE, SO - DIUM HYDROXIDE, LACTIC ACID, SALVIA OFFICINALIS LEAF EXTRACT**, EUCALYPTUS GLOBULUS LEAF EXTRACT**, ECHINACEA PURPUREA ...",oral,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
4072600221563,Guhl Kleurbescherming & Verzorging Shampoo,Guhl,Bescherm je gekleurde haar tot 12 weken lang tegen vroegtijdig glans- en kleurverlies door het te wassen met Guhl Kleurbehoud & Verzorging Shampoo. De shampoo verzorgt je haar op milde wijze.,"en:hair,en:shampoos,en:hair-care,nl:verzorging",,hair,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
4072600221754,Guhl Zilverglans & Verzorging Shampoo,Guhl,"Verminder de gele gloed in je witte, grijze of geblondeerde haar met Guhl Zilver & Vitaliteit Shampoo. De shampoo verzorgt je haar en maakt het vitaal en krachtig. Hierdoor ziet je haar er gezond uit en krijgt het een mooie glans.","en:hair,en:shampoos,en:hair-care,nl:verzorging",,hair,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
4072600282380,TIEFEN AUFBAU  REPARATUR SPÜLUNG mit Kirschblüte und Mandelöl,Guhl,,"en:hair,en:hair-conditioners,en:hair-conditioners-for-damaged-hair",,hair,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
4084500991569,Shampooing antipelliculaire Lisse & Soyeux,Head & Shoulders,,"en:hair,en:shampoos,en:anti-dandruff-shampoos","Aqua, Sodium Laureth Sulfate, Sodium Lauryl Sulfate, Cocamide MEA, Zinc Carbonate, Glycol Distearate, Dimethicone, Zinc Pyrithione, Sodium Xylenesulfonate, Cetyl Alcohol, Parfum, Guar Hydroxypropyltrimonium Chloride, Sodium Chloride, Hydrochloric Acid, Glycerin, Magnesium Sulfate, Sodium Benzoate, M...",hair,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
40891347,Esmalte de uñas,Cien,,en:cosmetic-products,,,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
4099100244809,La cura,Lacura,,"en:body-creams,en:hand-creams","Dimethicone 1.3%, water, glycerin, distearyldimonium chloride, petrolatum, isopropyl palmitate, cetyl alcohol, Avena sativa (oat) kernel flour, benzyl alcohol, sodium chloride",body,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
4099200109107,dentofit mintfresh,dentofit,,"en:hygiene,en:toothpastes","Aqua, Hydrated Silica, Sorbitol, Propylene Glycol, Urea, Sodium C14-16 Olefin Sulfonate, Aroma, Tetrapotassium Pyrophosphate, Cellulose Gum, Sodium Fluoride, Sodium Saccharin, Silica, Zinc Chloride, Limonene, CI 74160, Cl 77891",oral,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
4103040109897,fresh deodorant,Seba med,,"en:hygiene,en:deodorants",,deo,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
4210201299783,Pulsonic Clean Aufsteckbürsten,Oral-B,,en:hygiene,,,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
4260351680368,Lindesa klassik Hautschutz,Lindesa,,"en:body,en:hand-creams","Aquarium, Cera Alba, Palmituc Acid, Parfum und u.a. (siehe Photo)",body,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
4260556671185,Seife Vanille & Patschuli,share,,"en:hygiene,en:soaps","Sodium Olivate (verseiftes Olivenöl), Sodium Cocoate (verseiftes Kokosöl), Sodium Stearate (entsteht bei der Verseifung von Olivenöl), Aqua, Parfum, Glycerin, Sodium Chloride, Citrus Aurantium Dulcis Peel Oil (Orangenöl), Eucalyptus Globulus Leaf Oil (Eukalyptusöl), Tetrasodium Glutamate Diacetate, ...",body,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
4260556671208,share Limette & Koriander Stückseife,share,,"en:hygiene,en:soaps","INGREDIENTS: Sodium Olivate (verseiftes Olivenöl), Sodium Cocoate (verseiftes Kokosöl), Sodium Stearate (entsteht bei der Verseifung aus Olivenöl), Aqua, Parfum, Glycerin, Melissa Officinalis Leaf (Melissenblätter), Sodium Chloride, Citrus Aurantium Dulcis Peel Oil (Orangenöl), Cymbopogon Flexuosus ...",body,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
4260556676012,Deo Creme Zitronengras & Grüner Tee,share,,en:deodorants,"INGREDIENTS: HELIANTHUS ANNUUS HYBRID OIL, ZINC OXIDE, CAPRYLIC/CAPRIC TRIGLYCERIDE, HYDROGENATED VEGETABLE OIL, TALC, ZINC RICINOLEATE, SODIUM BICARBONATE, TOCOPHEROL, CYMBOPOGON CITRATUS EXTRACT, CAMELLIA SINENSIS LEAF EXTRACT, HELIANTHUS ANNUUS SEED OIL, PARFUM, AQUA, LIMONENE, CITRAL, GERANIOL, ...",deo,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
4305615307596,Reichhaltige Handcreme mit Granatapfel & Sheabutter,Alterra,,"en:body,en:hand-creams","Demineralisiertes Wasser, Sojaöl, pflanzliches Glycerin, Weingeist, Olívenöl, Fettalkohole, Sheabutter, Glycerinfettsäureester, Cellulose, Distelöl, Granatapfelkernöl, Xanthan, Jojobaöl, Aloe Vera Gel, Granatapfelextrakt, Ginkgoextrakt, Vitamin E, Sonnenblumenöl, Vita - min C, Levulinsäure, Mischung...",body,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
4305615338897,ISANA MED Creme-Öl Dusche,Isana Med,Creme-Öl Dusche,"en:hygiene,en:showers-and-baths,en:shower-gels",,body,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
4305615405926,Zahncreme Bio-Minze,Alterra,,"en:hygiene,en:toothpastes","Demineralisiertes Wasser, Sorbitol, Siliciummineralien, Xylit, Meersalz, Titandioxid, Arnikablütenextrakt, Pfefferminzhydrolat, Xanthan, pflanzliches Glycerin, Kokostenside, Natriumfluorid, Levulinsäure, Mischung ätherischer Ole",oral,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
4305615407630,Duschgel sport [3in1],"Isana men, Rossmann",,"en:shower-gels,en:showers-and-baths","Aqua, Sodium Laureth Sulfate, Sodium Chloride, Cocamidopropyl Betaine, PEG-7 Glyceryl Cocoate, Coco-Glucoside, Glyceryl Oleate, Ginkgo Biloba Extract, Polyquaternium-7, Glycerin, Propylene Glycol, Benzophenone-4, Tocopherol, Hydrogenated Palm Glycerides Citrate, Parfum, Linalool, Limonene, Sodium Be...",body,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
4305615971186,Med,Prokudent,,"en:non-food-products,en:open-beauty-facts,en:toothpaste","Aqua, Hydrated Silica, Sorbitol, Propylene Glycol, Cellulose Gum, Tetrapotassium Pyrophosphate, Aroma, Sodium Fluoride, Zinc Chloride, Sodium C14-16 Olefin Sulfonate, Alumina, Sodium Saccharin.",oral,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
4311501436080,Cremeseife Milch & Honig,Elkos,,"en:hygiene,en:soaps",,body,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
4311501484920,Ultra Spülmittel Konzentrat,"EDEKA, Gut & Günstig",,"en:hygiene,en:soaps,de:spülmittel","Unter 5%: nichtionische Tenside, 5-15%: amphotere Tenside, 15-30%: anionische Tenside. Weitere Inhaltsstoffe: Duftstoffe (LIMONENE), Konservierungsstoffe (SODIUM PYRITHIONE, BENZISOTHIAZOLINONE, PHENOXYETHANOL), Enzyme.",body,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
4311501657508,DentaMax,"Edeka, elkos",Zahnpasta,en:toothpastes,"Aqua, Sorbitol, Hydrated Silica, Propylene Glycol, Sodium C14-16, Olefin Sulfonate, Cellulose Gum, Tetrapotassium Pyrophsphate, Aroma, Sodium Fluoride, Sodium saccharin, Allanoin, zinc chloride, sodium sulfate, Sodium chloride, Limonene, Cl 42051.",oral,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
4311596018260,Zahncreme Kräuter,"diadent, MAXIM Markenprodukte",,"en:hygiene,en:toothpastes",,oral,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
4311596695850,Zahncreme Kräuter,"diadent, MAXIM Markenprodukte, EUCO",,en:toothpastes,"AQUA, SORBITOL, HYDRATED SILICA, PROPYLENE GLYCOL, SODIUM C14-16 OLEFIN SULFONATE, CELLULOSE GUM, TETRAPOTASSIUM PYROPHOSPHATE, AROMA, ALLANTOIN, MENTHA PIPERITA LEAF EXTRACT, CHAMOMILLA RECUTITA FLOWER EXTRACT, SALVIA OFFICINALIS LEAF EXTRACT, COMMIPHORA MYRRHA RESIN EXTRACT, SODIUM FLUORIDE, SODIU...",oral,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
4311596696932,Zahngel Aktivkohle,diadent,,"en:hygiene,en:toothpastes","AQUA, SORBITOL, HYDRATED SILICA, TETRAPOTASSIUM PYROPHOSPHATE, PENTASODIUM TRIPHOSPHATE, PROPYLENE GLYCOL, SODIUM C14-16 OLEFIN SULFONATE, CHARCOAL POWDER, ZINC CHLORIDE, CELLULOSE GUM, SODIUM SACCHARIN, SODIUM FLUORIDE, AROMA, LIMONENE, EUGENOL",oral,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
4316268477697,Diadent 6 sensitiv,Soft fresh,,"en:hygiene,en:mouthwashes","AQUA, SORBITOL, GLYCERIN, POTASSIUM CHLORIDE, COCAMIDOPROPYL BETAINE, AROMA, PROPYLENE GLYCOL, OLAFLUR, SODIUM FLUORIDE, SODIUM SACCHARIN, CITRIC ACID, SODIUM BENZOATE,CI 42090.",oral,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
4316268604192,diadent Zahncreme Kräuter,diadent,,"en:hygiene,en:toothpastes",,oral,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
4316268704236,Flüssigseife sanft & sensitive Nachfüllbeutel,Pure & Basic,,"en:hygiene,en:soaps,en:liquid-soaps","AQUA, SODIUM LAURETH SULFATE, SODIUM CHLORIDE, COCAMIDOPROPYL BETAINE, GLY CERIN, COCO-GLUCOSIDE, GLYCERYL OLEATE, GLYCOL DISTEARATE, LAURETH-4, SODIUM BENZOATE, CITRIC ACID, PARFUM, SODIUM LACTATE, PANTHENOL, POTASSIUM SORBATE, TOCOPHEROL, HYDROGENATED PALM GLYCERIDES CITRATE, FORMIC ACID.",body,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
4744183011229,Crema de día,Natura Siberica,,en:cosmetic-products,,,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
4800888139283,CREAM SILK,,,en:cosmetic-products,"water, cetearyl alcohol, dimethiconol, behentrimonium chloride, perfume, diglycerin, paralfin, dipropylene glycol, cetyl palmitate, sodium hydroxide, glycerin, citric acid, Tea-dodecylbenzenesulfonate, disodium edta, benzyl alcohol, lysine HCI, magnesium nitrate, cocos nucifera( coconut oil) scleroc...",,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
4987176073099,SE BEFORE 36 MONTHS FROM MFG DATE,Head & Shoulders,,en:cosmetic-products,,,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
5000347022999,sensodyne pronamel new formula,Sensodyne,,en:cosmetic-products,"aqua, sorbitol, hydrated silica, glycerin, potassium nitrate, peg-6, cocamidopropyl betaine, aroma, xanthan gum, sodium fluoride, sodium saccharin, sodium hydroxide, limonene, anise alcohol, ci 42090. contains sodium fluoride 0.315% w/w (1450 ppm fluoride).",,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
5010724526149,Freshening & soothing wipes,Femfresh,Intimate wipes,"en:hygiene,en:intimate-hygiene","Aqua, Polysorbate 80, Aloe Barbadensis Leaf Juice, Chamomilla Recutita Flower Water, Malva Sylvestris Extract, Calendula Officinalis Extract, Panthenol, Tocopheryl Acetate, Lactic Acid, Glycerin, C12-15 Alkyl Benzoate, Triisostearin, Ceteth-2, Glyceryl Stearate, Diglycerin, Cetyl Palmitate, Cetearyl...",intimate,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
5011321594470,Dazzling Shine,Herbal Essences,,en:cosmetic-products,,,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
5011321594562,Dazzling Shine,Herbal essences,,en:cosmetic-products,,,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
5012583203261,Got2b Beach Matt Texturizing Salt Spray,"Henkel, Schwarzkopf",Wil je het gevoel hebben dat je net van het strand komt met een door de wind gecreëerde warrige strandlook? Gebruik dan de Schwarzkopf got2b Beach Babe Salt Spray.,"en:hair,fr:coiffants,en:hair-sprays,nl:haarstylingproducten,nl:verzorging",,hair,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
5025452000571,Melon And Cucumber Deoderant,Salt of the Earth,,en:cosmetic-products,,,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
5028197248871,Zingy & Refreshing Pink Grapefruit Shower Gel,"L'Oréal, L'Oreal Luxe, The Body Shop",,"en:hygiene,en:showers-and-baths,en:shower-gels","aqua/water/eau, sodium laureth sulphate, glycerin, decal glucoside, cocamidopropyl betaine, coco-betaine, sodium chloride, citric acid, parfum/fragrance, sodium benzoate, limonene, sodium gluconate, citrus grandis fruit water/citric grand (grapefruit) fruit water, linalool, aloe barbadensis leaf jui...",body,,,,no_llm_data,"body, face, hair, oral, deo, sun, makeup, fragrance, intimate, other",,
